num_chars_s1,num_chars_s2,num_tokens_s1,num_tokens_s2,num_stopwords_s1,num_stopwords_s2,num_token_overlap,num_lemma_overlap,num_nouns_s1,num_nouns_s2,num_verbs_s1,num_verbs_s2,num_adj_s1,num_adj_s2
53,52,10,9,1,1,5,5,2,2,2,2,2,1
43,32,5,4,0,0,2,3,2,2,1,1,1,1
42,37,7,7,2,1,1,3,2,1,1,1,1,1
49,43,8,7,1,1,1,2,2,4,2,1,1,1
43,36,6,5,0,1,2,2,3,2,1,1,0,0
49,44,7,7,2,2,6,6,2,2,1,1,0,1
42,36,9,6,2,1,2,2,3,2,1,1,1,1
58,41,10,7,0,1,1,1,2,1,1,2,2,1
54,47,8,7,1,2,4,5,4,3,1,1,0,0
44,39,8,6,1,2,3,4,2,1,1,1,0,0
62,50,13,10,3,1,3,3,2,3,2,1,1,0
49,55,9,8,2,1,1,4,4,3,2,1,0,0
34,38,5,7,0,1,3,2,1,2,1,1,1,0
41,46,8,7,2,2,1,1,0,2,1,0,0,1
39,37,8,7,3,1,4,5,2,2,1,1,0,0
45,46,11,8,2,1,6,6,5,4,1,1,0,0
62,53,14,11,3,4,3,3,3,2,0,0,2,1
35,43,6,8,2,2,2,4,1,2,2,2,1,1
52,43,10,7,1,3,0,1,3,3,1,1,1,0
23,22,4,4,0,0,2,2,0,0,1,1,1,1
48,37,8,7,2,2,1,1,2,4,2,1,1,0
40,39,7,6,1,0,3,3,4,4,1,1,1,1
35,31,7,6,2,2,3,3,3,3,2,1,0,0
31,28,7,6,1,2,1,1,1,2,1,1,1,0
45,55,8,8,2,2,5,6,3,3,1,2,0,0
32,49,5,7,0,1,3,3,1,2,2,2,0,1
55,53,11,11,1,2,10,10,1,1,2,2,3,3
24,37,4,6,1,2,4,4,0,1,0,0,1,1
46,43,7,7,2,2,1,1,2,1,1,2,0,1
43,43,7,8,1,2,1,1,2,3,1,1,1,1
48,50,10,10,3,2,3,4,2,2,1,2,2,0
54,48,9,7,2,1,5,5,3,3,2,2,0,0
41,46,7,6,2,1,4,4,1,1,1,1,0,2
32,35,6,7,0,1,4,5,2,2,1,1,2,2
33,38,5,6,0,1,4,4,2,2,1,1,0,1
48,32,9,6,3,2,1,1,3,3,1,0,0,0
44,44,9,8,1,1,2,2,2,3,2,1,0,1
35,32,5,5,1,1,1,2,1,1,1,1,1,1
51,51,10,9,3,1,3,3,1,3,1,2,0,0
64,50,12,8,4,1,6,6,2,2,3,2,0,0
36,39,6,7,1,0,2,2,3,2,1,1,1,1
56,40,7,5,0,0,3,3,3,2,1,1,2,2
35,48,6,8,1,1,4,4,2,4,1,1,0,0
46,47,8,8,2,3,3,2,3,2,1,3,0,0
45,52,9,8,0,0,1,1,2,4,1,1,0,1
36,48,6,10,1,2,2,2,3,3,0,1,1,0
48,46,8,7,1,0,5,5,2,2,1,1,2,2
47,50,8,8,2,2,5,5,2,2,1,1,0,0
35,33,6,6,1,1,3,3,2,2,0,1,2,0
57,55,9,8,1,1,3,2,2,2,2,2,4,1
73,47,13,8,2,3,3,3,2,3,2,1,1,0
41,49,5,8,1,3,2,2,1,3,1,0,1,1
46,44,8,8,3,2,2,2,1,2,1,1,1,0
40,55,6,8,1,1,5,5,4,3,1,1,0,0
38,28,7,4,1,0,3,3,1,1,1,1,0,0
44,36,11,7,4,1,5,6,2,2,1,1,0,0
69,57,10,8,2,2,5,5,3,2,2,3,3,1
45,54,9,11,0,0,6,6,2,2,1,1,1,0
60,43,8,6,2,2,6,6,3,2,1,1,0,0
56,44,11,7,3,2,3,3,2,2,0,1,2,2
33,33,5,5,2,2,3,3,1,2,1,1,0,1
37,48,6,7,1,1,4,4,3,3,1,2,0,0
22,24,4,6,1,3,2,2,2,2,0,0,0,0
43,41,7,7,1,1,2,1,0,3,1,2,0,0
26,24,5,4,0,0,2,2,3,2,1,1,0,0
46,36,7,6,1,1,2,2,3,3,2,1,0,0
43,36,9,8,1,1,6,6,1,1,2,2,1,0
49,43,9,7,4,2,2,2,3,2,1,1,2,1
62,50,13,11,5,3,2,2,1,3,3,2,2,1
47,51,10,9,3,2,3,3,3,2,1,0,0,0
60,49,9,8,1,3,1,2,3,3,1,1,2,0
33,45,6,8,0,2,4,5,3,3,1,1,0,1
47,52,7,12,2,4,0,0,2,2,1,2,2,0
32,49,6,9,1,3,2,2,2,3,0,1,1,2
47,39,9,7,3,2,2,2,1,1,1,1,3,1
59,31,9,4,1,0,3,3,1,0,1,1,1,0
54,44,8,6,3,1,3,3,2,1,0,0,0,0
52,48,9,9,3,2,3,3,2,3,0,1,2,0
43,48,9,11,4,5,7,7,3,2,1,1,2,2
31,46,5,8,0,1,5,5,2,2,1,1,1,1
37,53,6,9,1,1,5,5,1,2,1,1,0,0
40,49,7,9,1,3,7,7,2,2,1,1,1,2
94,66,12,10,3,2,6,6,4,2,1,1,2,1
57,43,11,7,2,1,2,1,4,3,1,1,1,2
38,43,7,9,1,2,5,5,4,4,1,1,0,0
33,35,5,5,0,0,3,3,2,2,0,1,1,1
49,45,7,7,1,1,6,6,4,3,1,1,0,1
57,49,10,8,1,2,5,5,3,2,2,1,0,0
37,30,6,5,0,0,3,3,2,1,1,1,1,1
34,43,6,8,2,2,3,3,2,3,1,0,1,2
46,42,7,6,1,1,4,5,2,1,1,1,1,1
35,45,9,9,1,2,6,6,2,3,2,2,1,1
62,50,10,8,2,2,6,6,1,2,1,1,1,0
33,36,5,5,0,1,2,2,1,1,1,1,0,0
38,37,5,5,1,0,2,2,1,1,1,1,1,1
39,35,7,9,1,1,2,5,1,1,1,0,2,3
49,44,8,9,3,2,2,3,3,2,1,1,0,0
37,41,7,8,2,2,4,4,2,2,1,1,0,0
37,50,8,10,2,3,6,7,1,2,2,1,1,1
52,54,7,9,1,3,3,3,2,2,1,2,1,0
48,45,9,7,3,2,5,6,3,3,1,1,0,0
47,43,9,6,3,1,1,2,1,2,2,1,0,0
48,54,7,10,1,1,4,6,2,2,1,1,0,0
46,58,7,11,1,1,2,2,1,3,2,2,0,0
52,43,8,7,1,1,5,5,2,2,1,1,2,1
46,35,6,5,1,1,2,3,2,1,1,1,0,0
44,33,9,7,3,2,4,4,1,0,1,1,0,0
37,34,5,6,1,1,2,2,2,0,1,2,1,0
30,29,6,6,1,1,3,3,2,2,1,1,0,0
61,50,12,11,5,3,4,6,4,1,2,2,0,0
48,47,7,8,1,2,4,4,2,3,1,1,0,0
45,54,5,8,0,0,4,4,3,4,1,1,0,1
48,46,9,7,1,2,6,6,2,2,1,1,1,2
39,82,7,13,3,5,5,5,3,4,0,2,0,0
42,44,7,7,1,2,5,5,3,3,1,1,1,0
76,57,13,10,4,3,7,7,2,2,1,1,0,0
44,59,8,11,1,2,7,7,1,2,2,2,0,1
54,54,9,9,1,1,3,3,3,6,1,1,1,0
49,42,7,5,1,0,4,4,3,3,1,1,2,1
54,52,9,7,0,0,5,5,5,4,1,1,0,0
69,80,11,13,2,3,6,6,3,2,2,2,0,0
55,52,7,8,1,1,3,3,2,0,1,1,0,0
47,47,12,12,3,3,9,9,0,0,4,4,0,0
86,70,17,10,4,2,2,2,5,5,2,3,0,0
54,44,8,7,1,1,4,4,2,2,1,1,1,0
45,43,6,6,1,2,1,1,1,0,2,3,0,0
41,84,6,12,0,3,3,2,1,1,1,2,3,3
50,40,7,6,1,1,3,3,4,2,0,1,1,1
36,49,5,8,0,1,2,2,3,3,1,1,0,2
37,36,7,7,2,3,4,4,3,3,1,1,1,0
44,39,6,5,1,0,4,4,3,3,1,1,0,0
34,43,5,6,1,1,3,3,1,1,1,1,0,1
52,43,9,8,2,2,6,6,3,4,2,1,1,0
61,54,10,8,4,2,4,4,4,4,1,1,1,0
32,43,6,7,1,2,3,3,0,1,1,1,0,0
29,26,7,6,3,2,4,6,2,3,1,0,0,0
42,43,7,8,1,4,3,4,1,1,1,1,0,0
41,36,6,5,0,0,2,2,2,2,1,1,0,0
48,65,7,11,1,3,5,5,3,3,2,3,0,0
33,27,6,5,0,0,4,4,0,0,0,0,0,0
55,37,8,6,1,1,2,2,4,1,1,1,0,1
35,53,7,9,2,1,5,5,0,2,2,2,0,1
53,52,8,8,2,2,2,2,4,3,1,1,1,1
60,57,10,10,2,1,1,4,4,5,2,1,0,1
43,66,6,10,1,2,1,1,2,3,1,1,2,0
33,46,5,7,0,1,2,2,1,1,1,2,0,1
39,47,7,8,2,2,5,5,2,2,1,1,0,0
36,45,6,11,1,3,2,3,2,2,1,1,1,2
62,58,10,10,3,3,7,7,2,2,2,2,0,0
47,57,8,9,3,2,2,2,1,1,1,1,0,1
56,52,9,9,1,3,0,1,4,4,1,2,1,1
48,38,7,6,1,1,4,3,2,1,1,1,1,1
46,40,9,8,1,1,7,7,2,2,1,1,0,0
50,62,11,11,2,4,4,4,3,4,2,1,2,1
42,43,7,8,2,2,3,4,2,2,1,1,0,1
39,41,8,7,0,0,4,4,2,2,1,1,0,0
42,31,6,7,2,2,2,1,2,4,1,1,0,0
45,58,7,10,1,2,2,3,1,2,2,2,1,2
43,39,6,7,2,3,0,0,1,2,1,1,0,0
49,61,7,10,1,1,2,2,4,4,1,2,1,0
39,46,9,10,2,2,6,6,1,1,2,2,0,1
55,57,11,11,4,5,3,3,1,3,2,2,1,1
58,53,9,11,1,1,6,6,3,4,2,1,1,1
65,41,10,8,3,1,2,2,5,2,1,1,1,1
44,49,6,8,1,1,4,4,2,2,2,2,0,0
49,59,9,11,2,2,6,6,4,4,1,1,0,0
38,48,5,8,0,0,4,4,1,2,1,1,1,0
61,35,9,6,1,1,4,4,2,1,1,1,2,1
40,34,6,5,1,1,2,2,3,4,1,0,0,0
51,45,9,9,1,2,2,2,1,2,1,1,1,1
52,45,11,7,2,1,2,2,4,3,1,1,0,1
43,43,8,7,0,1,1,4,2,2,1,1,2,1
108,118,17,20,7,8,11,11,3,4,0,0,1,0
50,34,8,5,1,1,2,2,2,1,1,1,3,1
65,47,8,7,1,1,3,3,3,1,2,2,1,1
49,54,7,9,1,3,1,1,2,1,1,0,0,3
48,53,7,9,0,1,5,5,4,4,1,1,0,0
45,46,6,6,1,1,2,5,3,2,1,1,1,1
50,48,10,11,1,1,8,8,2,2,1,1,2,2
40,31,7,9,0,1,4,4,4,3,2,0,0,1
47,50,8,9,2,2,1,1,3,4,2,2,0,0
46,63,6,9,0,2,2,2,1,3,1,1,1,1
49,62,10,14,5,7,7,7,1,2,1,1,0,0
41,43,6,8,0,1,1,1,2,2,2,1,0,1
46,54,7,8,1,1,4,7,2,2,1,1,0,0
48,45,8,7,1,1,6,6,3,3,1,1,2,1
47,49,7,10,2,2,5,5,3,5,1,1,0,0
39,35,7,6,1,1,4,4,2,0,1,1,0,0
52,49,8,8,2,2,2,6,3,3,0,0,1,1
55,40,9,6,2,1,2,2,3,2,1,1,2,1
33,34,7,8,2,3,2,3,2,2,1,1,0,1
46,31,10,6,3,1,6,6,4,2,1,1,0,0
48,44,8,8,2,2,2,2,2,3,2,1,0,0
45,47,7,7,2,1,4,4,2,2,1,1,1,1
41,45,8,10,3,2,3,3,3,2,0,1,0,1
52,50,7,6,1,1,4,4,2,3,1,1,1,0
40,38,6,7,1,2,1,2,3,3,1,1,0,0
199,155,35,28,17,11,11,13,7,5,5,3,1,1
30,35,6,5,2,1,2,2,0,1,2,1,0,1
36,34,5,5,0,0,3,3,1,1,1,1,2,2
57,34,10,6,2,1,5,5,2,0,3,1,0,0
50,51,7,8,1,2,4,4,1,1,1,1,1,1
42,37,6,6,1,1,3,3,2,2,1,1,1,0
43,56,7,11,1,3,4,5,2,3,2,2,0,0
35,37,8,7,1,1,2,4,2,2,1,1,1,1
32,56,7,11,2,3,2,5,1,2,1,2,0,0
30,29,5,6,1,1,4,4,1,2,1,1,0,0
48,48,9,9,0,0,6,6,3,3,1,1,1,1
34,34,8,8,2,2,6,6,2,2,0,0,0,0
42,56,9,10,2,4,4,4,1,2,1,1,1,1
51,48,10,10,3,2,4,8,2,2,1,1,1,1
37,32,6,4,1,0,2,2,2,1,1,1,0,1
39,43,7,7,0,1,1,4,4,3,1,1,0,0
48,49,10,9,1,1,6,6,2,2,2,2,1,1
72,89,12,17,3,4,8,9,3,5,3,2,2,2
34,36,7,7,3,3,6,6,2,2,1,1,0,0
42,65,7,12,2,4,5,5,2,3,1,1,1,2
36,41,6,7,0,0,4,4,2,2,1,1,0,0
50,58,9,10,2,4,2,1,4,4,2,0,0,0
57,49,11,9,2,1,1,3,3,2,2,1,1,1
43,51,6,6,2,1,1,2,2,2,0,1,1,2
34,60,4,8,0,1,2,2,1,4,1,1,1,1
59,58,11,8,2,1,5,5,2,3,2,2,0,0
31,44,5,8,1,2,3,3,1,1,1,2,0,0
39,43,7,9,1,2,4,5,3,3,1,2,0,0
32,47,6,8,1,1,2,4,2,4,1,1,0,1
49,40,11,7,3,1,3,3,3,3,1,1,0,1
35,37,6,6,0,1,1,1,2,2,1,1,1,1
53,59,10,9,3,3,6,6,4,4,1,1,0,0
64,64,11,11,2,2,7,8,3,3,2,2,0,0
44,53,8,8,2,2,3,3,1,3,2,1,1,1
39,54,6,10,2,2,3,3,3,1,1,2,0,0
29,34,5,6,0,0,4,5,0,0,1,1,0,0
91,39,16,7,3,0,6,6,6,2,2,2,1,0
59,41,12,7,4,2,4,4,3,2,1,0,0,1
45,65,7,12,2,4,3,3,2,5,1,1,1,1
31,37,5,6,0,0,2,2,1,2,1,1,1,1
50,54,8,10,0,1,1,1,4,4,1,1,0,1
90,53,18,9,3,2,4,6,4,1,3,1,0,0
31,44,5,5,0,0,2,2,2,2,1,1,0,0
62,62,9,10,2,2,6,5,5,3,1,1,0,0
41,36,8,6,2,1,5,5,4,3,2,2,0,0
64,54,12,10,4,2,5,7,4,4,0,1,1,2
37,30,6,4,1,1,3,3,1,0,1,1,0,0
45,44,9,8,1,1,1,4,2,2,2,1,1,2
45,45,8,8,1,1,6,6,3,3,1,1,1,1
54,41,10,7,0,0,6,6,3,2,1,1,1,1
49,49,9,7,1,1,3,3,3,3,1,1,1,0
38,43,7,7,2,1,2,2,1,2,1,0,0,1
65,65,12,12,4,2,5,5,3,4,1,1,2,2
39,39,6,6,1,1,2,5,1,1,1,1,2,2
23,24,4,4,0,0,3,3,1,1,1,1,2,2
49,49,10,9,1,1,3,7,3,3,1,1,0,0
41,34,7,5,2,0,4,4,1,1,1,1,0,0
31,34,4,6,0,0,2,2,1,1,0,1,1,1
49,56,9,11,2,4,2,6,4,4,1,1,1,2
62,52,11,9,2,2,7,7,4,3,1,1,0,1
32,37,6,7,1,1,4,4,0,1,1,2,0,0
46,47,6,6,1,1,5,5,2,2,1,1,1,1
37,41,6,7,0,0,2,3,1,2,2,1,0,1
62,54,10,9,2,1,1,1,4,3,2,1,0,1
34,49,6,8,2,2,3,3,1,3,1,1,1,0
31,37,7,7,2,2,3,3,2,2,1,1,0,0
44,42,7,7,2,2,4,4,2,2,1,1,0,1
33,42,4,6,0,1,2,2,1,2,1,1,1,1
31,34,5,5,1,1,0,3,1,1,1,1,1,1
48,42,9,8,2,2,6,6,1,1,1,1,0,1
46,49,9,8,4,1,4,4,2,2,2,1,0,1
36,46,6,7,1,1,3,5,2,3,1,1,0,0
44,33,8,6,2,2,1,1,1,1,1,0,1,0
38,44,8,8,2,1,5,5,1,2,2,2,0,0
36,32,6,5,1,1,1,1,2,1,1,1,1,0
43,43,7,7,1,1,4,6,2,2,1,1,1,1
45,50,9,8,2,1,5,5,2,2,1,1,2,2
42,38,9,7,0,1,1,3,3,3,2,1,0,0
35,46,6,7,1,2,3,3,1,1,1,1,1,2
39,37,5,5,1,1,4,4,1,2,1,1,1,0
54,51,10,9,1,2,2,2,4,4,1,1,1,1
35,39,5,7,0,0,2,2,2,2,1,1,0,0
33,33,9,8,2,1,4,4,2,1,1,1,1,1
32,58,6,11,3,4,6,6,1,3,1,1,0,1
68,50,14,8,2,1,2,2,6,2,2,2,2,0
50,38,8,6,1,1,3,3,2,2,1,1,0,0
47,82,6,11,0,1,5,5,3,3,1,2,2,2
41,45,7,9,2,1,2,6,3,3,1,1,1,1
69,61,10,10,3,4,5,5,5,4,2,1,0,0
46,40,9,7,2,2,4,4,2,2,1,1,1,1
40,47,5,7,0,0,1,1,2,3,1,2,2,0
45,46,9,9,2,2,8,8,3,3,1,1,2,2
27,27,6,5,1,1,3,3,2,1,1,1,0,0
58,80,9,12,2,4,5,5,1,4,1,1,1,0
44,69,6,11,1,2,4,5,1,2,1,1,0,0
55,50,11,10,2,2,5,5,2,1,2,2,1,1
37,46,5,8,0,3,1,1,3,3,1,1,0,0
31,43,6,8,2,3,3,3,3,5,0,0,1,0
53,55,9,9,2,1,5,5,2,2,2,1,1,2
48,38,6,5,0,0,4,3,2,3,1,1,1,0
56,52,10,10,1,2,7,7,0,0,2,1,0,0
43,49,7,8,2,2,5,5,2,3,1,1,1,1
51,64,9,12,2,3,8,8,3,4,1,1,1,1
50,56,8,10,1,4,3,3,1,1,2,0,1,1
41,46,7,9,1,2,4,5,3,3,2,3,0,1
50,31,8,5,1,1,2,2,3,2,1,1,1,2
30,39,4,6,0,1,4,4,2,2,1,1,1,1
51,44,9,9,2,1,1,1,4,5,1,1,0,0
44,34,8,6,1,1,2,2,4,2,1,1,0,0
48,39,6,5,1,1,3,3,2,2,1,1,2,1
58,46,12,11,4,2,8,9,0,0,1,1,0,0
48,46,7,9,1,2,1,1,2,2,1,2,2,0
46,57,8,10,2,2,1,1,2,4,2,1,0,0
39,45,8,9,2,2,4,6,1,1,1,1,0,1
48,57,7,9,2,1,2,0,1,4,0,1,2,3
50,44,7,7,0,1,2,2,2,2,2,1,1,1
72,72,14,14,1,1,10,10,4,4,1,1,4,3
40,35,8,5,3,1,2,3,2,1,1,1,0,0
53,51,8,9,3,1,3,3,2,3,1,2,0,1
39,31,8,6,0,0,3,3,2,2,1,1,0,0
31,25,6,5,2,1,0,0,3,1,1,1,0,0
34,72,4,12,0,2,1,2,2,5,1,1,0,0
56,39,10,7,2,0,6,6,2,1,1,1,3,2
38,43,7,7,3,1,2,2,3,2,1,2,0,0
46,50,6,8,1,1,4,4,3,2,1,1,0,3
36,42,8,8,3,1,2,3,2,3,0,0,0,0
36,43,7,9,4,3,1,1,1,1,0,1,0,3
37,46,5,7,0,1,5,5,3,4,1,1,0,0
51,48,9,8,3,2,6,6,2,2,1,1,0,0
35,57,6,8,1,1,2,2,2,2,1,1,0,2
41,38,7,5,0,0,4,4,1,1,1,1,0,0
45,45,9,6,2,0,0,0,1,2,1,2,2,2
41,36,8,7,2,2,3,5,0,1,1,1,2,0
37,50,6,8,2,3,5,5,1,1,1,1,0,0
50,33,7,5,0,0,4,4,3,1,1,1,0,0
40,32,6,5,1,1,4,4,2,2,2,1,0,0
42,43,6,7,1,1,3,5,3,3,1,1,0,0
52,38,9,5,2,0,1,1,2,2,1,1,3,0
50,41,8,6,3,1,1,2,3,3,1,1,0,0
49,47,8,8,3,2,5,5,2,2,1,1,1,0
68,60,11,9,1,2,6,8,4,2,1,1,0,0
60,58,9,10,2,2,1,2,4,3,2,2,0,1
51,43,9,7,3,2,2,2,5,3,1,1,0,0
41,45,8,8,2,2,5,5,3,2,1,1,0,0
48,46,10,10,2,2,6,6,1,1,2,2,1,1
57,43,11,8,2,3,4,4,2,2,1,1,1,0
39,28,6,5,0,0,4,4,2,1,1,1,2,2
52,34,11,7,4,1,3,3,1,1,0,0,1,1
57,40,12,7,4,1,1,2,4,4,3,1,0,0
28,55,5,9,2,4,3,4,0,1,1,2,0,0
38,54,6,8,2,2,5,5,0,2,1,1,0,0
51,48,8,8,0,1,6,6,1,1,2,1,0,0
41,41,8,8,0,0,5,5,0,0,1,1,1,1
41,48,6,7,2,1,2,2,0,2,1,1,0,0
57,73,11,11,4,4,4,4,2,4,1,1,1,2
55,54,8,7,2,1,2,2,2,3,1,2,2,0
35,38,5,7,1,1,2,3,1,1,1,1,1,2
44,47,6,7,2,0,1,1,1,2,0,1,1,2
38,62,6,12,2,5,3,3,2,2,1,0,0,3
49,49,10,10,1,1,5,9,3,3,2,2,0,0
45,47,8,9,2,2,4,4,2,2,1,1,3,2
50,50,8,9,1,3,4,4,3,4,1,1,1,0
45,61,7,9,2,2,2,3,2,4,1,2,0,0
32,35,6,7,3,1,0,0,3,2,1,1,0,0
35,45,5,6,1,1,2,2,2,3,1,1,0,0
38,39,6,7,0,2,4,4,2,2,1,2,1,0
64,73,9,12,1,3,3,3,3,3,1,2,1,0
54,46,10,10,3,2,7,7,4,4,1,1,1,1
54,39,10,7,4,1,4,4,3,3,2,1,0,0
39,56,6,9,2,2,2,2,2,4,2,1,0,0
46,61,7,9,2,3,4,6,2,3,1,1,1,0
52,58,8,8,3,1,3,3,3,4,1,1,0,0
48,51,8,9,2,2,6,7,2,3,2,1,0,0
35,40,6,6,0,1,2,3,1,2,1,1,0,0
48,54,10,9,2,1,0,0,0,2,2,1,0,3
63,55,13,9,3,2,8,8,7,5,2,2,0,0
47,43,9,9,2,3,6,6,4,4,1,1,0,0
55,54,10,11,2,1,2,4,2,3,2,1,1,1
48,48,7,7,1,2,0,0,2,1,2,1,1,1
52,60,13,13,3,3,8,9,6,6,1,1,1,1
42,43,6,7,0,0,2,3,0,0,1,1,1,1
63,75,10,13,1,2,4,8,2,3,1,1,1,2
48,48,8,9,2,1,2,2,2,1,2,2,2,2
40,39,6,9,2,2,2,2,1,1,1,0,0,2
43,33,7,5,2,1,2,3,1,2,1,1,0,0
58,77,9,14,1,2,5,6,3,4,0,1,2,1
41,47,8,8,4,3,5,6,3,4,1,1,1,1
45,40,8,5,1,1,2,4,1,1,2,1,1,1
43,45,8,9,1,1,5,5,2,3,1,1,0,1
48,52,7,8,1,1,3,4,2,2,1,1,2,2
45,52,8,8,2,1,2,3,2,3,1,1,1,2
52,50,9,7,1,1,2,5,4,2,1,1,1,1
43,90,9,19,1,4,4,4,2,5,1,3,1,1
55,45,8,9,1,1,0,5,4,4,1,1,1,1
46,65,7,12,1,2,2,6,3,4,2,2,0,0
69,58,12,10,2,1,8,8,4,2,2,1,0,0
43,63,8,11,1,3,7,7,4,4,1,2,0,1
56,59,11,12,4,1,5,5,3,4,2,1,1,2
56,42,9,6,3,1,3,4,3,2,1,1,0,0
37,45,6,8,1,1,4,4,2,2,1,1,0,0
48,40,10,7,1,1,3,4,1,4,1,1,0,0
49,50,8,7,3,2,4,4,4,3,0,1,1,1
50,41,10,6,3,1,4,4,2,2,2,2,0,0
45,41,7,7,2,2,3,4,1,2,0,0,1,1
31,45,6,10,1,2,4,4,1,2,1,1,0,0
54,47,10,7,2,1,1,1,3,3,1,2,1,0
53,52,12,11,3,4,8,8,3,2,2,2,0,1
48,45,7,7,2,1,2,3,2,0,1,1,0,0
36,36,6,6,1,0,2,3,2,2,1,1,1,1
45,50,7,8,1,1,3,3,2,3,1,2,3,1
49,40,9,6,2,1,1,4,2,2,2,1,0,0
35,39,6,6,1,2,4,5,1,1,1,1,0,0
42,43,7,6,1,1,3,3,3,1,1,1,0,1
38,48,6,9,2,3,3,3,1,2,1,1,0,0
46,64,8,12,0,0,7,7,4,4,2,3,0,0
45,69,8,13,2,5,5,6,2,4,1,0,1,1
39,58,8,12,3,5,4,4,2,2,1,1,1,2
44,34,8,5,1,0,1,1,1,1,1,1,0,1
50,34,8,6,1,1,5,5,4,3,1,1,0,0
48,40,8,7,2,1,5,5,2,2,1,1,1,0
33,45,5,8,1,3,1,2,2,1,1,1,0,0
61,58,12,10,6,2,2,4,2,3,1,1,2,2
48,45,8,8,4,2,3,2,2,2,0,1,1,0
40,43,6,8,1,2,0,1,1,2,1,1,2,0
22,25,4,4,0,0,3,3,1,1,1,1,0,0
42,27,6,4,1,1,3,3,2,1,1,1,1,0
59,51,9,9,3,3,5,5,3,0,1,2,0,0
34,55,6,9,1,1,3,3,1,3,1,1,1,2
51,75,7,11,1,3,4,5,3,4,1,1,1,2
46,46,8,8,3,2,3,3,2,4,1,1,0,0
49,48,9,8,3,2,5,5,3,3,1,1,0,0
62,38,12,6,4,1,2,2,2,2,1,1,1,1
27,38,6,6,3,1,1,1,1,2,0,1,1,1
29,26,8,6,0,0,5,3,1,1,0,0,0,0
45,52,8,10,2,1,2,2,2,4,1,1,0,2
47,46,7,8,2,2,3,3,1,1,2,2,1,1
34,33,6,6,2,2,5,5,1,1,1,0,0,0
53,49,8,8,1,2,3,3,3,3,1,1,2,1
42,38,8,6,3,1,0,0,1,2,1,1,1,1
48,50,7,7,1,1,3,6,2,2,1,1,0,0
51,42,9,7,1,1,3,3,3,3,2,2,1,0
47,54,7,9,1,2,4,4,1,3,1,2,0,1
42,33,9,6,1,1,5,5,3,2,0,0,1,2
56,54,10,10,1,0,8,8,4,4,1,1,0,0
31,36,5,6,0,1,4,4,1,1,1,1,1,1
64,59,10,8,4,0,0,1,2,4,2,2,1,0
71,51,10,8,2,2,3,3,3,1,1,0,0,3
38,42,6,7,1,2,2,2,2,2,1,1,2,1
41,39,7,6,1,0,1,2,2,0,1,2,0,0
38,66,8,12,3,5,3,3,2,3,0,1,1,1
34,25,6,4,0,0,2,2,2,1,1,1,0,1
43,42,6,5,1,0,4,3,2,2,1,1,1,2
61,46,8,7,1,1,4,4,2,2,1,1,0,0
56,48,9,8,1,2,3,5,1,1,1,1,1,1
34,34,9,9,3,3,6,6,1,1,1,1,0,0
38,39,7,6,0,1,3,3,2,2,2,1,0,1
33,50,5,8,1,2,3,3,1,3,1,1,0,0
67,59,9,11,1,2,5,5,3,4,3,2,0,0
38,45,8,8,1,1,2,2,1,3,1,1,0,1
35,47,6,8,1,2,1,2,2,2,1,2,2,1
45,47,7,8,1,2,4,4,2,1,1,1,1,2
52,66,11,10,3,2,2,2,4,4,1,1,1,0
47,39,8,9,2,2,4,4,2,2,1,0,1,1
34,44,4,7,0,0,1,2,2,2,1,1,0,1
34,37,6,6,1,2,1,1,1,1,1,1,2,0
32,35,6,6,1,1,3,3,2,2,1,1,0,0
58,50,7,6,1,1,0,0,1,2,1,1,2,0
56,47,9,8,2,2,3,6,5,4,1,1,1,0
25,37,5,6,0,0,1,2,2,2,1,1,0,1
55,49,9,9,3,3,0,0,4,3,1,2,1,0
63,65,13,12,4,3,2,2,3,4,1,2,1,0
45,42,8,8,0,1,5,5,3,3,2,1,0,0
48,50,9,11,2,2,5,5,4,3,1,1,0,1
35,50,7,9,3,3,7,7,1,2,1,1,0,0
62,49,9,7,1,1,7,7,2,2,2,2,2,2
75,59,11,9,2,2,5,6,3,3,2,0,0,1
49,43,10,7,2,2,6,6,3,3,1,1,3,0
36,35,7,7,1,1,6,6,2,2,1,1,1,1
64,49,11,8,2,2,3,3,3,2,3,2,2,1
36,46,8,10,3,2,5,5,2,3,0,0,2,3
62,60,10,10,4,2,6,7,4,3,1,1,0,0
35,44,6,7,1,1,3,3,1,4,1,1,1,1
54,48,8,8,2,2,4,4,1,1,1,1,1,1
31,39,5,5,1,1,2,3,1,1,1,1,1,1
54,49,9,9,2,1,3,4,3,3,2,2,0,0
49,46,9,8,2,1,5,5,3,2,1,1,2,1
51,44,8,7,3,2,6,7,2,3,2,1,1,1
45,44,6,9,1,1,1,1,2,2,1,2,1,1
43,47,9,9,2,3,6,6,4,4,0,0,1,1
42,46,8,9,2,3,7,7,3,3,1,1,0,0
61,61,13,12,4,4,8,8,1,2,2,1,0,0
24,25,4,4,0,0,3,3,1,1,1,1,2,2
45,38,7,7,2,3,4,4,1,2,1,1,2,0
36,37,6,6,2,2,3,4,2,2,0,1,1,0
29,33,6,7,0,2,3,4,3,3,1,1,0,0
54,54,9,8,3,1,5,5,2,3,2,2,0,0
44,53,8,8,2,2,4,4,2,3,1,1,1,1
42,54,7,7,0,0,4,4,2,2,2,2,2,2
