num_chars_s1,num_chars_s2,num_tokens_s1,num_tokens_s2,num_stopwords_s1,num_stopwords_s2,num_token_overlap,num_lemma_overlap,num_nouns_s1,num_nouns_s2,num_verbs_s1,num_verbs_s2,num_adj_s1,num_adj_s2
40,60,10,12,1,2,5,6,2,2,0,1,4,3
24,39,5,9,1,4,4,4,1,2,1,1,1,1
46,38,9,8,2,1,6,6,2,2,1,1,0,0
24,36,6,8,2,3,1,4,2,1,1,1,0,2
37,50,6,9,1,2,1,2,3,4,1,1,0,1
85,78,20,19,5,7,14,16,3,2,1,4,1,1
51,56,7,9,2,2,5,5,2,1,1,2,1,1
44,50,10,10,2,2,7,7,0,1,2,2,0,0
80,95,18,20,10,11,7,8,5,4,1,3,2,0
75,55,14,9,4,2,2,2,5,3,2,2,1,0
29,23,6,6,3,2,1,1,1,2,1,1,0,0
64,37,17,10,11,7,7,6,1,0,5,4,0,0
50,50,9,8,3,1,4,4,3,3,1,2,1,0
37,23,9,6,3,2,4,4,2,2,2,1,1,0
68,105,13,20,2,7,8,8,1,3,2,2,1,0
90,123,21,23,7,4,10,10,5,6,0,2,1,0
20,30,5,6,3,3,4,4,1,2,1,1,0,0
66,56,10,9,2,2,2,2,3,5,2,1,1,0
105,88,19,15,6,5,13,13,4,3,3,3,2,2
115,147,28,30,6,6,18,18,5,7,2,3,1,2
33,28,7,7,2,3,4,4,3,2,1,1,0,0
27,29,4,5,1,2,1,1,2,0,0,0,0,1
45,51,6,7,1,1,1,1,3,4,1,1,0,1
52,51,12,13,6,4,9,9,2,2,1,1,2,3
84,77,16,12,5,3,7,8,2,2,2,0,0,1
33,50,5,9,0,1,1,1,2,3,1,1,0,1
30,29,7,6,3,2,4,4,2,2,1,1,0,0
34,38,5,6,1,1,3,4,0,0,1,1,0,0
38,30,10,8,4,4,4,3,3,2,1,1,0,0
78,57,13,9,4,1,3,3,4,5,2,1,1,0
109,171,20,26,8,8,14,14,4,8,2,3,0,0
41,41,8,8,0,0,5,5,0,0,1,1,1,1
49,48,9,8,3,2,5,5,3,3,1,1,0,0
59,54,8,9,1,3,5,5,2,2,2,1,1,0
67,93,15,22,7,14,2,2,2,2,1,3,0,1
45,47,9,9,3,2,0,1,2,3,1,2,0,0
42,38,6,6,1,2,3,3,1,1,1,1,0,0
22,22,6,5,2,1,3,4,2,2,1,1,0,0
150,105,31,23,8,6,11,11,5,5,2,2,1,0
68,40,18,12,13,10,8,8,0,0,5,2,0,0
22,31,7,8,3,3,7,6,2,2,1,1,0,1
70,75,14,14,7,6,8,8,2,3,1,2,0,1
80,96,16,18,8,9,13,13,4,4,0,0,1,1
87,91,21,19,5,3,8,8,2,3,1,2,1,0
77,55,15,11,6,5,7,7,5,3,1,1,2,1
93,85,20,21,7,7,14,14,3,3,1,1,3,1
43,34,7,5,1,1,2,3,3,1,1,1,1,0
50,42,11,9,5,4,3,3,3,2,1,1,1,1
37,37,9,9,4,4,6,7,3,3,1,1,0,0
80,100,16,20,4,6,11,12,2,4,2,1,0,1
44,55,11,14,5,8,7,7,3,4,1,1,1,1
39,30,8,7,3,3,6,6,2,2,1,1,0,0
163,206,26,32,9,9,17,17,5,5,2,2,5,4
52,59,12,11,5,3,5,5,3,3,0,1,3,2
23,24,7,7,3,3,5,4,2,2,1,1,0,0
32,56,7,11,2,3,2,5,1,2,1,2,0,0
99,92,19,21,3,5,12,13,3,2,2,1,1,4
79,66,18,14,8,4,8,7,5,6,2,1,0,0
55,48,13,12,6,6,8,8,3,3,1,1,2,2
26,32,7,9,3,4,6,6,2,3,1,1,0,0
28,20,7,5,3,2,3,3,2,1,1,1,0,0
102,93,24,20,5,7,14,14,5,3,2,0,0,1
149,102,32,24,13,10,19,18,5,4,4,5,0,0
25,26,7,7,3,3,5,4,2,2,1,1,0,0
66,42,10,6,2,0,3,3,4,3,1,1,2,2
48,49,11,13,4,5,9,9,3,3,0,0,0,0
42,44,10,10,6,6,6,6,3,3,1,1,0,0
61,54,13,9,7,3,5,6,4,4,1,2,1,0
18,33,5,7,1,4,1,2,2,3,1,1,0,0
32,38,5,5,1,1,1,1,1,2,1,1,0,0
50,38,9,7,3,2,3,3,3,2,1,1,1,1
59,58,10,9,3,2,7,7,1,0,1,1,0,1
51,50,13,10,7,3,4,4,4,4,1,1,0,1
28,27,7,6,3,3,4,5,2,1,1,1,0,0
48,59,7,12,0,4,1,1,3,2,1,0,1,3
76,55,11,11,1,2,3,3,2,1,1,2,3,0
40,59,9,14,4,7,6,9,3,3,1,2,0,1
48,96,11,22,6,14,4,4,2,5,1,3,0,2
142,229,25,39,9,14,13,15,4,6,3,7,2,5
20,17,5,5,2,3,1,3,0,0,1,2,0,0
24,41,6,9,2,3,3,4,2,2,0,1,1,1
32,37,7,7,3,2,4,5,2,2,1,1,0,1
49,35,8,6,2,2,4,3,3,1,1,1,0,0
37,42,8,9,2,3,7,8,3,3,2,2,0,0
26,27,7,7,3,3,5,4,2,2,1,1,0,0
39,54,8,11,2,3,4,4,2,4,1,1,1,0
23,57,7,12,5,7,5,5,0,3,2,2,0,0
36,32,9,6,3,3,3,4,1,0,0,0,1,1
31,35,5,5,1,1,4,4,2,2,0,0,1,1
45,35,11,9,5,4,4,3,4,2,1,1,0,1
55,53,8,11,1,4,3,3,2,3,1,2,1,0
34,32,7,6,1,1,3,3,2,2,1,1,1,0
44,67,7,9,1,2,0,0,4,2,1,2,1,2
32,24,7,7,4,5,4,4,1,1,1,0,0,1
62,43,11,7,1,1,3,3,2,2,2,2,1,0
33,32,6,5,1,1,2,2,2,2,1,1,1,0
47,51,11,13,6,6,4,4,4,5,1,1,0,0
32,38,8,9,4,4,3,4,2,4,0,1,1,0
31,41,5,6,0,0,3,3,1,2,1,1,1,2
66,49,12,11,4,7,4,5,3,0,2,1,2,1
109,74,21,15,6,5,10,10,5,3,1,1,1,0
33,43,6,7,1,1,3,3,3,3,0,0,0,0
45,44,6,6,0,0,3,3,3,3,1,1,2,1
51,39,7,6,2,2,4,4,3,1,2,2,1,1
36,47,5,7,0,0,2,2,2,2,1,1,1,2
34,31,6,7,2,3,4,4,2,1,1,1,0,0
55,91,13,20,5,12,2,3,0,3,1,2,0,2
28,27,6,6,2,2,4,4,2,2,1,1,0,0
51,65,11,16,4,8,6,5,3,5,1,1,2,1
100,78,20,15,7,6,10,10,3,3,2,1,1,0
68,102,12,21,5,10,4,5,3,4,1,2,1,1
32,39,5,6,0,1,3,3,2,1,1,1,0,0
75,77,14,16,5,5,7,7,1,2,1,2,1,0
56,58,12,10,4,1,6,6,1,1,2,1,0,0
39,41,7,8,1,3,1,3,3,3,1,1,1,0
34,72,4,12,0,2,1,2,2,5,1,1,0,0
45,39,8,7,3,1,2,2,1,2,2,1,0,2
24,62,7,14,4,9,7,7,1,1,0,1,1,1
41,46,8,11,3,5,3,4,3,3,1,1,1,1
41,31,10,8,4,4,8,7,3,2,1,1,1,0
50,56,8,10,1,4,3,3,1,1,2,0,1,1
89,93,14,19,6,10,4,5,2,3,1,2,4,2
23,26,7,7,3,3,5,5,2,2,1,1,0,0
20,21,5,5,2,2,4,4,1,1,1,1,0,0
39,53,6,8,1,1,4,4,3,3,1,2,0,0
120,86,28,19,9,5,12,13,3,1,2,2,0,0
31,37,7,7,2,2,3,3,2,2,1,1,0,0
50,39,8,6,0,0,5,5,4,2,1,1,1,1
52,43,6,5,0,0,3,3,3,2,1,1,1,1
36,32,6,6,1,2,4,4,3,2,1,1,1,0
47,38,11,9,4,3,5,4,3,4,1,1,1,0
116,88,23,17,11,9,11,12,5,3,4,3,0,0
56,42,9,6,3,1,3,4,3,2,1,1,0,0
39,36,7,8,2,3,1,1,1,3,1,0,1,0
52,66,10,11,5,5,8,8,3,2,1,1,1,1
128,145,23,27,9,11,19,19,4,5,2,1,0,1
33,53,4,8,0,1,3,3,1,4,1,1,0,1
64,45,14,11,3,4,6,6,4,3,1,1,1,2
52,26,12,6,5,3,5,5,3,1,1,1,2,0
62,83,16,19,5,5,13,13,3,2,1,1,0,0
35,53,7,9,2,1,5,5,0,2,2,2,0,1
80,48,18,11,12,6,7,7,3,2,2,2,1,0
25,26,7,7,3,3,6,5,2,2,1,1,0,0
36,60,6,11,1,2,3,4,1,0,1,1,0,0
62,54,10,9,2,1,1,1,4,3,2,1,0,1
56,55,11,11,4,5,4,4,3,3,2,1,1,1
58,42,13,9,7,4,4,4,4,4,1,1,1,0
128,143,28,30,9,9,15,15,2,3,1,1,0,1
48,46,11,10,6,4,3,4,3,2,1,1,0,2
76,100,16,21,7,9,7,9,5,5,0,2,0,0
93,90,18,19,6,7,13,15,4,4,3,3,0,0
63,64,14,14,6,7,6,7,4,4,2,2,0,0
50,50,8,9,1,3,4,4,3,4,1,1,1,0
38,45,5,7,0,2,1,1,1,2,1,0,1,2
34,28,8,7,4,3,6,6,2,2,1,1,0,0
32,31,7,8,3,5,2,3,2,1,1,1,0,0
24,34,6,9,2,5,4,4,2,3,1,1,0,0
40,57,6,9,1,3,5,5,3,2,1,2,0,0
29,40,8,9,5,4,4,3,2,3,0,1,0,0
35,37,10,10,1,1,6,6,4,2,0,0,0,0
45,70,9,14,4,6,8,8,3,5,1,1,0,0
46,43,7,7,2,2,1,1,2,1,1,2,0,1
33,41,9,9,4,4,5,4,3,3,1,1,0,0
28,28,7,7,3,3,5,4,2,2,1,1,0,0
42,52,7,9,2,2,2,2,2,1,1,2,0,1
136,117,31,30,13,10,16,18,6,5,1,1,0,1
32,24,8,6,4,2,4,4,2,2,1,1,0,0
26,29,7,8,3,4,7,6,3,3,0,0,0,0
42,33,7,6,2,1,5,5,2,3,1,1,0,0
27,33,7,6,3,2,3,2,2,2,1,1,0,1
29,35,5,5,0,0,2,2,1,1,1,1,1,2
18,19,4,5,1,2,2,3,1,1,1,1,0,0
113,83,24,20,11,12,6,7,6,1,3,1,0,1
73,62,16,15,6,7,5,6,3,5,3,1,0,0
44,64,9,14,2,5,7,9,3,5,1,1,2,2
86,137,22,34,3,5,3,4,3,3,0,4,2,1
39,49,7,9,2,4,4,5,1,1,1,1,1,1
98,156,20,30,4,5,12,12,5,6,1,1,1,1
66,66,14,12,4,2,9,9,5,4,1,2,0,0
62,46,14,10,6,4,7,7,4,3,2,1,0,1
68,45,18,12,13,8,9,9,0,0,5,3,0,1
179,180,34,34,10,10,17,18,11,10,3,3,2,3
30,38,7,9,3,4,2,2,2,3,1,1,0,0
30,30,7,8,3,4,2,3,2,2,1,1,0,0
28,32,7,8,3,3,6,5,2,3,1,1,0,0
39,47,7,8,2,2,5,5,2,2,1,1,0,0
104,66,21,16,6,6,9,10,5,3,2,1,2,1
34,50,5,8,0,2,4,4,1,2,1,1,0,0
47,49,9,12,4,7,3,3,3,2,0,2,1,0
33,35,8,8,3,3,4,3,3,3,1,1,0,0
48,48,7,6,1,0,1,2,3,2,0,1,2,2
58,43,12,9,5,2,4,4,2,2,1,1,3,1
35,40,10,11,5,6,6,5,3,3,1,1,0,0
23,31,6,9,2,4,4,4,2,2,1,2,0,0
63,75,10,13,1,2,4,8,2,3,1,1,1,2
51,78,10,14,4,4,4,4,2,4,2,2,1,2
57,35,8,5,0,1,3,3,2,1,2,1,1,0
56,45,12,11,3,3,11,11,2,2,2,2,1,0
17,25,5,6,2,2,4,4,1,2,1,1,0,0
18,24,5,6,2,2,3,3,1,2,1,1,0,0
45,58,10,11,2,2,8,8,0,1,2,2,0,1
63,67,16,18,7,9,3,4,2,2,0,2,2,1
45,40,7,7,3,3,4,4,1,1,1,1,0,1
86,61,21,16,10,8,14,14,2,1,2,1,1,0
50,34,8,5,1,1,2,2,2,1,1,1,3,1
27,29,7,7,3,3,5,4,2,2,1,1,0,0
32,37,8,9,3,4,6,6,2,2,1,1,1,1
51,35,9,6,2,1,3,4,3,1,1,1,1,0
58,51,9,9,2,3,2,2,2,0,2,2,1,0
33,31,6,6,0,2,3,3,2,1,1,0,1,1
52,30,11,8,3,3,7,7,3,3,1,0,2,1
35,39,8,9,3,4,5,4,2,3,1,1,1,0
28,30,5,5,1,1,3,3,2,2,1,1,0,1
141,104,27,20,10,6,15,15,8,5,1,1,2,0
55,81,14,15,6,5,9,8,4,5,1,2,2,1
44,45,7,7,2,1,2,2,2,3,1,2,0,0
117,82,23,19,8,3,6,6,4,3,1,1,1,1
50,33,7,5,0,0,4,4,3,1,1,1,0,0
57,46,13,10,9,8,9,7,0,0,1,0,1,1
35,46,6,7,1,2,3,3,1,1,1,1,1,2
45,42,9,9,3,2,2,3,4,3,1,1,0,0
176,99,37,24,14,10,17,17,7,3,3,2,3,2
23,19,6,5,2,1,3,3,2,1,1,1,0,1
89,82,17,16,6,3,7,7,2,0,1,2,1,0
73,25,15,7,6,3,7,6,5,2,2,1,3,0
26,23,7,7,3,4,3,3,2,2,1,1,0,0
138,142,30,31,12,12,27,26,7,8,3,3,1,1
22,24,4,6,1,3,2,2,2,2,0,0,0,0
44,39,6,5,1,0,4,4,3,3,1,1,0,0
41,45,7,9,2,1,2,6,3,3,1,1,1,1
35,30,9,6,5,3,3,4,1,0,1,0,1,1
42,49,6,9,1,2,3,3,2,1,2,2,0,1
33,34,7,8,3,4,2,2,2,2,1,1,0,0
48,45,6,7,1,1,1,2,2,3,2,1,1,0
33,47,4,8,0,2,3,3,2,3,1,2,0,0
133,93,25,16,13,7,10,10,5,3,2,2,1,2
45,42,9,10,5,5,5,5,2,3,1,1,0,0
59,47,11,9,3,2,4,4,3,3,1,1,0,0
107,62,17,10,7,4,7,7,4,2,2,1,3,2
110,109,20,20,11,7,10,12,6,8,4,3,0,0
33,38,8,8,3,2,3,3,2,4,1,1,1,0
33,29,7,9,3,3,4,4,2,3,1,1,0,0
27,29,8,7,4,3,5,4,2,2,1,1,0,0
67,52,14,13,7,8,9,9,3,4,1,1,4,0
47,59,10,12,5,6,4,4,3,4,1,1,1,0
42,26,11,6,5,2,4,4,4,2,1,1,0,0
34,29,8,7,3,3,5,5,2,2,1,1,1,0
74,43,11,6,2,1,3,4,4,3,2,1,0,0
101,135,19,20,9,6,13,14,3,5,3,3,1,1
46,30,10,8,4,4,4,4,3,2,2,1,0,0
85,115,14,18,4,5,14,14,4,5,2,2,1,2
59,55,8,10,0,2,1,1,4,3,1,1,3,1
92,89,16,18,6,7,9,10,4,3,3,3,1,1
39,38,7,6,1,2,3,4,2,1,1,1,0,1
52,58,11,16,6,9,2,2,3,5,1,1,0,0
26,27,7,7,3,3,6,5,2,2,1,1,0,0
68,39,18,9,13,5,8,8,0,0,5,3,0,0
79,45,14,9,4,3,4,5,4,3,1,2,4,0
39,26,10,7,5,3,5,4,3,2,1,1,0,0
52,41,7,6,1,1,2,2,4,2,1,1,1,1
146,156,26,30,9,11,17,17,8,6,3,3,2,2
48,53,7,9,1,1,2,2,3,1,2,2,1,0
21,19,5,5,2,2,2,2,1,1,1,1,0,0
166,128,29,22,13,8,14,13,6,7,3,1,4,2
52,77,10,14,3,5,6,6,3,4,1,1,0,0
51,56,9,10,2,4,8,8,3,3,1,1,0,0
38,39,8,10,3,5,6,6,2,3,1,1,0,0
76,76,16,15,9,9,9,9,4,2,2,1,2,1
33,31,7,8,3,4,3,3,2,2,1,1,0,0
34,32,5,5,0,2,0,1,3,1,1,1,0,0
62,62,9,10,2,2,6,5,5,3,1,1,0,0
46,45,10,8,1,1,5,5,3,2,1,1,2,0
73,78,17,19,11,13,6,8,2,1,3,4,0,0
28,32,8,7,3,3,2,2,3,2,1,1,0,0
88,101,16,17,7,9,4,4,5,4,2,3,2,1
50,58,7,8,1,1,2,5,4,3,1,1,0,0
55,63,8,10,1,3,3,3,4,2,1,2,0,0
36,45,7,8,1,2,4,4,2,2,1,2,2,1
43,47,7,8,1,1,1,1,2,2,2,1,0,1
96,102,23,19,5,3,8,8,2,3,1,2,1,0
65,40,14,11,11,9,9,9,1,1,1,1,0,0
187,163,33,28,11,6,25,25,5,5,3,3,1,0
162,132,25,24,9,9,18,18,5,4,5,4,0,0
172,179,31,32,13,13,21,20,6,5,5,4,5,7
36,34,8,7,3,3,6,6,2,2,1,1,1,0
114,81,23,20,10,13,7,8,4,3,5,1,1,1
48,37,8,7,2,2,1,1,2,4,2,1,1,0
46,37,6,6,0,1,3,2,1,3,1,0,1,2
46,32,6,5,1,2,2,2,0,0,1,1,0,0
27,23,8,6,3,2,4,3,3,2,1,1,0,0
62,79,14,17,8,8,5,6,4,4,2,1,0,3
33,34,7,8,2,3,2,3,2,2,1,1,0,1
52,54,9,9,1,2,4,5,3,4,1,1,1,1
133,164,25,29,8,9,16,17,6,8,2,3,4,2
60,55,11,9,1,1,2,6,1,3,1,1,0,1
84,98,15,19,4,5,8,8,5,5,3,4,2,1
23,24,6,6,4,3,3,3,0,0,1,1,0,1
20,27,5,6,2,2,4,4,1,2,1,1,0,0
55,45,11,11,4,4,7,8,2,3,2,2,1,0
44,39,11,9,6,3,5,4,4,2,0,1,0,2
25,23,6,6,2,2,4,4,1,2,1,1,0,0
166,150,30,26,12,11,14,14,5,3,5,3,2,1
23,26,6,6,2,2,5,5,2,2,1,1,0,0
28,40,8,11,4,6,8,7,2,3,1,1,0,0
33,29,6,6,3,3,5,5,1,1,0,0,1,1
45,30,10,7,5,4,1,2,3,3,1,0,0,0
53,55,9,10,2,2,3,3,4,1,1,1,1,1
96,130,16,22,6,7,15,15,4,5,3,5,2,2
43,38,8,7,3,4,4,4,2,1,1,0,1,2
55,58,7,8,1,2,5,5,2,2,2,2,1,1
109,111,22,26,6,8,13,12,5,6,1,0,1,3
43,49,7,8,2,3,1,2,2,3,1,1,0,0
43,37,8,6,2,1,2,2,2,3,1,1,0,0
67,45,12,9,1,1,9,9,3,2,1,1,0,0
163,153,26,26,13,10,13,12,4,5,2,3,2,2
67,74,12,14,3,3,4,5,4,4,1,1,1,1
53,67,17,17,14,12,9,8,0,1,2,3,1,2
62,62,14,14,4,2,4,5,2,3,1,2,1,0
31,33,8,9,4,5,6,6,1,2,0,0,0,0
62,81,14,18,7,10,6,6,4,4,1,1,1,1
102,92,28,21,6,4,12,13,6,6,1,2,0,0
38,37,8,8,2,2,5,5,0,0,0,0,1,1
29,31,7,7,3,3,3,5,2,2,1,1,0,0
50,57,9,8,2,1,3,3,4,3,1,1,1,2
28,54,7,11,2,4,5,5,2,2,1,2,1,2
27,38,6,8,2,3,4,4,1,2,1,1,0,0
72,78,17,16,3,3,8,8,5,4,2,2,0,1
42,38,6,5,1,0,0,0,1,2,2,1,0,1
19,21,5,6,2,3,4,5,2,2,0,0,0,0
40,47,11,13,9,10,8,9,1,1,2,2,0,1
31,40,6,9,1,1,5,5,3,3,1,1,0,0
41,29,9,5,2,1,2,2,5,2,0,1,0,0
90,70,21,16,15,6,6,8,3,3,1,1,3,4
36,44,6,10,2,5,4,5,3,4,0,0,1,0
58,65,10,10,1,1,6,6,4,3,1,2,0,0
46,78,12,20,7,9,11,11,0,1,1,2,0,0
23,22,4,4,1,1,3,4,2,2,1,1,0,0
52,53,10,10,3,3,7,7,1,2,1,1,0,0
47,60,11,14,8,10,7,7,1,1,2,3,0,0
44,52,7,7,1,1,5,5,1,2,1,1,4,4
44,33,7,5,1,1,4,4,1,1,1,1,0,0
31,24,7,7,3,3,4,4,2,2,1,1,0,0
53,46,12,11,5,5,8,7,4,4,1,1,1,0
67,61,16,12,7,6,4,4,4,4,1,0,3,1
47,55,7,8,0,1,2,2,3,2,1,1,0,2
40,46,8,12,3,6,4,5,2,3,1,2,1,0
71,90,13,18,5,5,9,10,2,2,1,1,0,0
47,39,9,10,2,2,5,5,3,2,1,1,0,0
54,71,13,18,8,10,5,6,3,3,2,4,1,1
60,35,14,9,3,4,5,6,3,4,1,0,0,0
56,59,13,14,8,8,9,11,4,4,1,1,0,1
28,31,4,6,0,1,1,1,1,2,1,1,1,0
55,45,8,10,2,2,1,1,3,2,2,1,1,0
28,38,5,8,2,4,1,2,2,3,1,1,0,0
28,27,6,7,2,3,3,3,2,2,1,1,0,0
93,67,23,19,11,11,3,4,2,2,3,1,2,1
98,56,17,11,7,4,2,3,5,3,2,2,2,1
37,33,11,9,8,6,5,5,1,0,2,1,0,1
31,26,8,7,3,3,5,5,2,2,1,1,1,0
29,31,8,7,3,3,4,4,3,2,1,1,0,0
60,66,11,13,4,7,7,7,2,2,1,1,1,0
46,47,11,10,5,4,6,7,2,2,1,1,2,2
47,41,9,8,0,0,5,6,2,1,2,2,0,0
167,122,26,23,9,7,13,14,6,3,1,1,0,1
49,67,10,12,5,4,6,6,0,2,1,1,0,0
51,48,10,8,3,1,6,6,1,1,1,1,0,0
37,36,7,8,3,4,3,4,2,2,1,1,0,0
42,55,6,8,1,1,0,2,1,3,1,2,1,1
26,35,7,9,1,1,4,2,1,1,0,0,1,0
137,126,24,24,5,5,20,20,3,2,3,2,1,1
27,31,7,8,3,4,3,4,2,2,1,1,0,0
31,29,7,8,4,4,5,5,3,3,1,1,0,0
97,99,23,20,5,5,9,9,2,3,0,1,2,0
85,142,19,27,6,11,13,13,2,3,1,2,0,1
46,32,11,9,6,4,4,3,3,3,1,1,0,0
46,58,7,11,1,1,2,2,1,3,2,2,0,0
39,36,6,6,0,0,5,5,2,3,0,0,1,0
40,45,6,7,1,2,2,3,2,1,1,2,1,1
29,18,7,5,3,2,3,3,2,1,1,1,0,0
34,36,8,10,5,7,5,6,0,0,2,2,0,0
39,37,7,7,0,1,4,5,0,0,1,1,0,0
35,39,10,10,3,2,7,7,2,2,0,0,0,0
39,53,6,7,0,1,2,2,2,3,1,1,1,0
40,32,7,5,2,1,4,4,1,1,1,1,0,0
41,45,8,6,0,0,4,4,3,3,1,1,0,0
17,20,5,5,2,2,4,4,1,1,1,1,0,0
40,43,10,11,3,4,5,5,3,3,2,1,2,2
130,98,22,18,8,8,10,10,6,5,1,2,2,1
37,34,5,6,1,1,2,2,2,0,1,2,1,0
18,17,5,5,2,2,4,4,1,1,1,1,0,0
127,122,25,21,6,4,15,15,5,4,3,3,0,1
22,23,4,4,0,0,3,3,1,1,1,1,1,1
101,84,16,14,5,2,9,9,3,2,3,3,1,1
30,32,8,7,6,4,5,6,1,1,1,1,1,1
30,46,7,10,3,5,4,4,2,3,1,1,0,0
47,49,7,10,2,2,5,5,3,5,1,1,0,0
45,36,8,7,2,2,3,3,0,1,1,0,0,1
58,53,14,11,5,5,1,1,0,4,2,0,1,1
134,140,24,23,8,8,19,19,8,5,4,4,2,3
55,48,8,8,1,2,1,1,3,3,1,0,0,1
50,47,11,11,4,4,3,3,2,2,1,1,3,3
127,164,20,28,6,10,12,14,5,7,5,4,2,1
31,29,7,7,3,3,5,4,2,2,1,1,0,0
127,163,25,31,10,13,24,24,5,7,2,3,1,2
25,23,7,7,3,3,5,5,2,2,1,1,0,0
17,17,5,5,2,2,4,4,1,1,1,1,0,0
51,57,11,12,6,6,3,4,3,2,2,2,0,2
29,28,7,7,3,3,4,4,2,2,1,1,0,0
55,45,15,11,8,5,4,3,4,3,1,1,1,0
44,49,7,7,1,1,3,3,3,2,1,0,0,2
35,44,8,9,2,2,4,5,2,3,1,1,1,2
34,42,6,7,1,1,1,6,2,3,1,1,2,2
108,118,17,22,7,10,4,4,5,1,3,4,0,0
60,70,14,16,8,8,9,8,4,4,1,1,0,2
38,35,8,8,3,3,3,4,3,3,1,1,0,0
34,34,7,7,1,1,6,6,1,1,1,1,0,0
22,27,6,7,3,4,4,4,2,2,0,0,0,0
38,41,6,5,1,0,1,2,3,1,1,2,1,1
45,62,12,11,5,2,4,5,3,4,1,2,0,1
37,49,6,10,0,0,5,5,2,2,1,1,0,0
46,45,6,6,1,1,3,4,1,1,2,1,1,2
73,49,15,11,3,3,4,8,5,3,2,1,2,1
82,121,15,21,7,8,8,10,4,5,1,2,3,2
25,34,7,9,3,4,4,4,1,1,0,1,0,0
33,30,7,8,3,4,4,4,2,2,1,1,0,0
77,64,22,18,9,8,11,12,1,2,4,4,0,0
121,86,19,12,6,3,10,11,2,3,3,2,2,0
89,131,18,27,8,12,14,14,2,6,3,3,1,1
192,156,33,26,13,7,16,16,10,11,5,2,0,1
43,48,8,10,2,4,5,5,3,3,1,1,1,1
41,47,6,7,1,1,5,5,2,3,1,1,0,0
32,26,8,6,4,2,4,4,2,2,1,1,0,0
60,80,12,16,4,6,6,7,1,2,2,2,1,1
40,41,8,9,3,2,5,4,2,3,1,1,0,1
35,45,9,9,1,2,6,6,2,3,2,2,1,1
64,42,15,8,6,3,3,3,2,1,1,1,0,1
53,53,12,13,5,6,9,9,2,3,1,0,3,3
64,36,14,7,6,4,5,5,1,0,1,1,0,0
185,170,34,31,17,16,20,18,10,8,4,3,1,2
32,28,6,5,1,0,2,2,2,1,1,1,0,0
42,38,7,6,0,1,3,3,2,2,2,1,2,0
54,55,15,15,12,10,8,9,0,0,3,3,0,1
35,34,6,5,1,1,3,4,1,1,1,1,0,0
27,28,7,7,3,3,5,4,2,2,1,1,0,0
30,60,8,14,5,9,6,6,1,1,0,0,1,1
44,50,10,11,4,5,3,4,3,2,1,1,1,2
164,167,27,26,10,9,17,19,9,9,3,3,2,3
84,100,16,19,5,9,8,8,3,5,2,1,0,1
38,34,9,8,5,4,5,6,2,2,1,1,0,0
61,63,9,10,1,2,4,4,4,5,2,2,1,0
43,43,7,8,1,2,1,1,2,3,1,1,1,1
44,39,10,10,3,3,8,8,2,2,1,1,0,0
38,42,5,6,0,0,2,2,3,3,1,1,1,1
37,35,9,8,4,4,6,5,3,2,1,1,0,0
42,33,8,8,4,3,4,4,2,3,1,1,0,0
30,28,7,7,4,4,6,6,0,0,1,1,0,0
53,34,12,8,6,3,3,3,4,2,1,1,0,1
31,34,8,8,3,3,6,6,2,2,1,1,1,1
28,28,6,6,3,3,4,4,1,1,1,1,0,0
147,185,25,31,9,12,21,20,10,10,3,4,1,2
52,66,11,15,5,9,7,6,5,5,0,1,0,0
38,28,7,4,1,0,3,3,1,1,1,1,0,0
33,27,9,9,2,2,7,7,1,1,1,1,0,0
114,115,22,22,5,5,8,9,5,4,2,2,0,1
23,22,7,6,4,2,5,5,1,1,0,0,0,0
25,30,7,7,3,3,5,5,2,2,1,1,0,0
51,46,10,12,4,4,3,3,3,3,1,2,1,1
67,88,13,19,7,12,9,9,2,4,1,1,0,1
54,46,10,9,2,3,6,6,5,3,0,0,2,2
43,31,10,8,3,3,8,7,2,2,1,0,3,2
47,35,9,7,4,2,3,5,1,1,2,1,0,0
39,35,6,5,1,1,1,1,1,1,1,1,2,1
26,23,7,5,2,2,4,4,1,0,0,0,1,1
40,43,6,8,1,2,0,1,1,2,1,1,2,0
69,63,10,9,2,2,2,5,3,4,4,2,1,1
31,43,7,10,3,6,5,5,1,1,2,2,0,0
72,94,17,23,4,7,12,12,1,2,1,1,0,1
91,73,18,15,9,8,4,5,4,3,2,2,3,2
47,43,7,6,1,2,1,2,2,2,1,1,2,0
48,48,10,10,4,4,4,4,2,2,1,1,2,1
67,52,15,14,7,7,5,6,2,3,3,2,0,0
36,29,9,8,3,3,5,5,2,2,1,1,2,1
51,36,11,7,4,3,4,4,2,1,1,1,3,1
62,76,13,15,4,6,4,3,4,4,2,2,1,2
53,45,10,8,4,2,6,6,3,3,1,1,0,0
30,20,7,5,3,1,3,4,2,2,1,1,0,0
65,88,12,15,5,6,9,9,1,1,2,1,0,0
28,35,6,8,2,3,3,2,2,2,1,1,0,1
49,53,9,8,4,2,4,4,3,3,1,1,0,0
42,47,10,10,4,4,7,7,3,3,1,1,1,1
29,51,7,11,3,5,6,6,2,3,1,1,0,0
149,159,28,33,11,9,13,14,5,8,3,2,1,3
127,119,22,18,7,5,15,15,3,3,3,3,0,0
26,26,6,6,2,2,5,5,2,2,1,1,0,0
65,61,16,13,8,6,3,3,5,4,1,1,1,2
